Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Code
Member,Terminals (Debug),Terminals.Data.DB,Groups,RefreshLoaded() : void,78,3,,5,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,"SaveAndReportUpdated(Database, DbGroup) : void",71,1,,7,5
Member,Terminals (Debug),Terminals.Data.DB,Groups,"SetChildsToRoot(Database, DbGroup) : void",68,2,,7,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,this.get(int) : DbGroup,74,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,ToString() : string,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryAdd(IGroup) : void,64,2,,9,9
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryDelete(IGroup) : void,61,2,,9,11
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryLoadFromDatabase() : List<DbGroup>,71,2,,7,5
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryLoadFromDatabase(List<DbGroup>) : List<DbGroup>,64,3,,10,8
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryRebuild() : void,68,2,,7,7
Member,Terminals (Debug),Terminals.Data.DB,Groups,"TrySaveAndReport(DbGroup, Database) : void",79,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,"TryToRefreshUpdated(DbGroup, Database) : void",70,2,,6,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,TryUpdateGroup(IGroup) : void,70,2,,6,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,Update(IGroup) : void,75,2,,4,4
Type,Terminals (Debug),Terminals.Data.DB,HistoryItem, ,100,1,1,0,1
Member,Terminals (Debug),Terminals.Data.DB,HistoryItem,HistoryItem(),100,1,,0,1
Type,Terminals (Debug),Terminals.Data.DB,IIntegerKeyEnityty, ,100,1,0,0,0
Member,Terminals (Debug),Terminals.Data.DB,IIntegerKeyEnityty,Id.get() : int,100,1,,0,0
Type,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher, ,76,8,1,10,19
Member,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher,FindSqlServerInstances() : List<string>,70,2,,6,5
Member,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher,FindSqlServerInstancesAsync() : Task<List<string>>,84,1,,4,2
Member,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher,"FormatSqlInstanceDisplayName(string, string) : string",76,2,,0,4
Member,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher,ServerInstancesSearcher(Func<DataTable>),76,2,,4,4
Member,Terminals (Debug),Terminals.Data.DB,ServerInstancesSearcher,ToFullInstanceName(DataRow) : string,73,1,,1,4
Type,Terminals (Debug),Terminals.Data.DB,SqlPersistence, ,81,25,1,31,55
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,AssignSynchronizationObject(ISynchronizeInvoke) : void,80,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,ConnectionHistory.get() : IConnectionHistory,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Credentials.get() : ICredentials,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Dispatcher.get() : DataDispatcher,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Dispatcher.set(DataDispatcher) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Factory.get() : IFactory,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Factory.set(IFactory) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Favorites.get() : IFavorites,91,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Groups.get() : IGroups,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Initialize() : void,64,2,,6,8
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,"OnReLoadClockElapsed(object, ElapsedEventArgs) : void",67,1,,9,7
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,RefreshInterval.get() : int,92,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,RefreshInterval.set(int) : void,92,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,SaveAndFinishDelayedUpdate() : void,86,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,Security.get() : PersistenceSecurity,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,SqlPersistence(),72,1,,4,5
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,StartDelayedUpdate() : void,86,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,ToString() : string,80,1,,6,2
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,TryInitializeDatabase() : bool,67,3,,4,8
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,TypeId.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistence,UpdatePasswordsByNewMasterPassword(string) : void,75,1,,3,4
Type,Terminals (Debug),Terminals.Data.DB,SqlPersistenceSecurity, ,79,5,2,5,12
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistenceSecurity,PersistenceKeyMaterial.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistenceSecurity,SqlPersistenceSecurity(),100,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistenceSecurity,UpdateDatabaseKey() : bool,78,1,,1,3
Member,Terminals (Debug),Terminals.Data.DB,SqlPersistenceSecurity,"UpdateDatabaseKey(string, string) : bool",69,2,,3,7
Type,Terminals (Debug),Terminals.Data.DB,StoredCredentials, ,76,43,1,34,98
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,Add(ICredentialSet) : void,75,2,,4,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,AddToDatabase(DbCredentialSet) : void,69,2,,7,6
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,AssignSecurity(List<DbCredentialSet>) : void,78,2,,6,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,CredentialsChanged.add(EventHandler) : void,77,2,,3,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,CredentialsChanged.remove(EventHandler) : void,77,2,,3,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,DeleteFromDatabase(DbCredentialSet) : void,70,2,,6,6
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,EnsureCache() : void,80,2,,0,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,GetEnumerator() : IEnumerator<ICredentialSet>,82,1,,4,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,ICredentials.Item.get(Guid) : ICredentialSet,87,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,ICredentials.Item.get(string) : ICredentialSet,73,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,IEnumerable.GetEnumerator() : IEnumerator,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,LoadFromDatabase() : List<DbCredentialSet>,75,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,RefreshCache() : void,77,2,,4,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,ReloadCache() : void,80,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,Remove(ICredentialSet) : void,70,3,,6,6
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,"StoredCredentials(SqlPersistenceSecurity, DataDispatcher)",76,1,,4,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,this.get(Guid) : DbCredentialSet,73,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,this.get(int) : DbCredentialSet,74,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,ToString() : string,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,TryAdd(ICredentialSet) : void,79,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,TryLoadFromDatabase() : List<DbCredentialSet>,77,2,,7,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,TryRemove(ICredentialSet) : void,79,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,TryUpdate(ICredentialSet) : void,64,2,,9,9
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,Update(ICredentialSet) : void,70,3,,6,6
Member,Terminals (Debug),Terminals.Data.DB,StoredCredentials,UpdatePasswordsByNewKeyMaterial(string) : void,100,1,,0,1
Type,Terminals (Debug),Terminals.Data.DB,TestConnectionResult, ,91,8,1,0,14
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,ErroMessage.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,ErroMessage.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,Successful.get() : bool,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,Successful.set(bool) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,TestConnectionResult(),89,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,TestConnectionResult(string),82,1,,0,3
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,TestConnectionResult(TestConnectionResult),79,1,,0,3
Member,Terminals (Debug),Terminals.Data.DB,TestConnectionResult,ToString() : string,84,1,,0,2
Namespace,Terminals (Debug),Terminals.Data.FilePersisted, , ,73,5,1,10,16
Type,Terminals (Debug),Terminals.Data.FilePersisted,FavoritesFileSerializer, ,73,5,1,10,16
Member,Terminals (Debug),Terminals.Data.FilePersisted,FavoritesFileSerializer,CreateAttributes() : XmlAttributeOverrides,63,2,,8,9
Member,Terminals (Debug),Terminals.Data.FilePersisted,FavoritesFileSerializer,Deserialize(string) : FavoritesFile,74,1,,4,4
Member,Terminals (Debug),Terminals.Data.FilePersisted,FavoritesFileSerializer,FavoritesFileSerializer(),92,1,,1,1
Member,Terminals (Debug),Terminals.Data.FilePersisted,FavoritesFileSerializer,"SerializeToXml(FavoritesFile, string) : void",84,1,,3,2
Namespace,Terminals (Debug),Terminals.Data.History, , ,96,5,1,3,4
Type,Terminals (Debug),Terminals.Data.History,IDateService, ,100,1,0,1,0
Member,Terminals (Debug),Terminals.Data.History,IDateService,UtcNow.get() : DateTime,100,1,,1,0
Type,Terminals (Debug),Terminals.Data.History,Moment, ,93,2,1,3,2
Member,Terminals (Debug),Terminals.Data.History,Moment,Moment(),94,1,,2,1
Member,Terminals (Debug),Terminals.Data.History,Moment,Now.get() : DateTime,94,1,,2,1
Type,Terminals (Debug),Terminals.Data.History,Moment.NowService, ,96,2,1,2,2
Member,Terminals (Debug),Terminals.Data.History,Moment.NowService,NowService(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.History,Moment.NowService,UtcNow.get() : DateTime,95,1,,1,1
Namespace,Terminals (Debug),Terminals.Data.Validation, , ,88,99,2,53,150
Type,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata, ,94,5,1,1,5
Member,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata,CredentialSetMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata,UserName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,CredentialSetMetadata,UserName.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,CustomValidationRules, ,78,6,1,4,9
Member,Terminals (Debug),Terminals.Data.Validation,CustomValidationRules,CustomValidationRules(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,CustomValidationRules,IsKnownProtocol(string) : ValidationResult,75,2,,2,4
Member,Terminals (Debug),Terminals.Data.Validation,CustomValidationRules,IsValidServerName(string) : ValidationResult,74,3,,3,4
Type,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata, ,94,7,1,1,7
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,Command.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,Command.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,CommandArguments.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,CommandArguments.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,DbBeforeConnectExecuteMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,InitialDirectory.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbBeforeConnectExecuteMetadata,InitialDirectory.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata, ,94,5,1,2,5
Member,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata,DbCredentialSetMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata,UserName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbCredentialSetMetadata,UserName.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata, ,93,11,1,4,11
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,DbFavoriteMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Notes.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Notes.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Port.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Port.set(int) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Protocol.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,Protocol.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,ServerName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbFavoriteMetadata,ServerName.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,DbGroupMetadata, ,95,3,1,2,3
Member,Terminals (Debug),Terminals.Data.Validation,DbGroupMetadata,DbGroupMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbGroupMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,DbGroupMetadata,Name.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata, ,94,9,1,3,9
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,FavoriteMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Port.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Port.set(int) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Protocol.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,Protocol.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,ServerName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteMetadata,ServerName.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,FavoriteNameValidator, ,83,4,2,5,9
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteNameValidator,CreateNewItem(string) : IFavorite,76,1,,3,4
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteNameValidator,FavoriteNameValidator(IPersistence),87,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteNameValidator,GetStoreItem(string) : IFavorite,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,FavoriteNameValidator,NotUniqueItemMessage.get() : string,98,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,GroupMetadata, ,95,3,1,1,3
Member,Terminals (Debug),Terminals.Data.Validation,GroupMetadata,GroupMetadata(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,GroupMetadata,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,GroupMetadata,Name.set(string) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,GroupNameValidator, ,91,4,2,5,7
Member,Terminals (Debug),Terminals.Data.Validation,GroupNameValidator,CreateNewItem(string) : IGroup,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,GroupNameValidator,GetStoreItem(string) : IGroup,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,GroupNameValidator,GroupNameValidator(IPersistence),87,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,GroupNameValidator,NotUniqueItemMessage.get() : string,98,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>, ,83,11,1,4,16
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,CreateNewItem(string) : TItem,100,1,,2,0
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,GetStoreItem(string) : TItem,100,1,,2,0
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,NameValidator(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,"NotUniqueInPersistence(TItem, string) : bool",78,2,,2,3
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,NotUniqueItemMessage.get() : string,100,1,,0,0
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,"ValidateCurrent(TItem, string) : string",76,2,,2,4
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,ValidateNameValue(string) : string,75,1,,4,4
Member,Terminals (Debug),Terminals.Data.Validation,NameValidator<TItem>,ValidateNew(string) : string,76,2,,2,4
Type,Terminals (Debug),Terminals.Data.Validation,Validations, ,76,13,1,30,37
Member,Terminals (Debug),Terminals.Data.Validation,Validations,ConvertResultsToStates(List<ValidationResult>) : List<ValidationState>,74,3,,6,3
Member,Terminals (Debug),Terminals.Data.Validation,Validations,RegisterFilePersistedValidations() : void,80,1,,7,3
Member,Terminals (Debug),Terminals.Data.Validation,Validations,"RegisterProvider(Type, Type) : void",83,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,Validations,RegisterSqlValidations() : void,76,1,,9,4
Member,Terminals (Debug),Terminals.Data.Validation,Validations,ToState(ValidationResult) : ValidationState,81,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,Validations,Validate(ICredentialSet) : ValidationStates,79,1,,4,3
Member,Terminals (Debug),Terminals.Data.Validation,Validations,Validate(IFavorite) : ValidationStates,72,1,,4,5
Member,Terminals (Debug),Terminals.Data.Validation,Validations,Validate(IGroup) : List<ValidationState>,87,1,,3,2
Member,Terminals (Debug),Terminals.Data.Validation,Validations,ValidateNameProperty(INamedItem) : ValidationStates,67,1,,7,7
Member,Terminals (Debug),Terminals.Data.Validation,Validations,ValidateObject(object) : List<ValidationState>,74,1,,5,4
Member,Terminals (Debug),Terminals.Data.Validation,Validations,Validations(),91,1,,0,2
Type,Terminals (Debug),Terminals.Data.Validation,ValidationState, ,92,6,1,0,7
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,Message.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,Message.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,PropertyName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,PropertyName.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,ToString() : string,84,1,,0,2
Member,Terminals (Debug),Terminals.Data.Validation,ValidationState,ValidationState(),100,1,,0,1
Type,Terminals (Debug),Terminals.Data.Validation,ValidationStates, ,76,12,1,12,22
Member,Terminals (Debug),Terminals.Data.Validation,ValidationStates,Empty.get() : bool,92,1,,3,1
